Month,Date,Hour,SeaLevelPressure,StationPressure
2015-02,02,15,1022.1,1018.7
2015-02,02,16,1022.4,1019.0
2015-02,02,17,1022.9,1019.5
2015-02,02,18,1023.7,1020.2
2015-02,02,19,1024.3,1020.8
2015-02,02,20,1024.9,1021.4
2015-02,02,21,1025.0,1021.5
2015-02,02,22,1024.9,1021.4
2015-02,02,23,1024.9,1021.4
2015-02,02,24,1024.9,1021.4
2015-02,03,1,1024.9,1021.4
2015-02,03,2,1024.9,1021.4
2015-02,03,3,1025.1,1021.6
2015-02,03,4,1025.3,1021.8
2015-02,03,5,1025.5,1022.0
2015-02,03,6,1026.1,1022.6
2015-02,03,7,1026.1,1022.6
2015-02,03,8,1026.0,1022.5
2015-02,03,9,1026.1,1022.6
2015-02,03,10,1026.1,1022.6
2015-02,03,11,1025.5,1022.0
2015-02,03,12,1024.5,1021.0
2015-02,03,13,1023.7,1020.2
2015-02,03,14,1023.1,1019.6
2015-02,03,15,1022.5,1019.0
2015-02,03,16,1022.6,1019.1
2015-02,03,17,1022.9,1019.4
2015-02,03,18,1023.1,1019.6
2015-02,03,19,1023.6,1020.1
2015-02,03,20,1023.9,1020.4
2015-02,03,21,1024.0,1020.5
2015-02,03,22,1024.3,1020.8
2015-02,03,23,1024.3,1020.8
2015-02,03,24,1024.6,1021.1
2015-02,04,1,1024.5,1021.0
2015-02,04,2,1023.8,1020.3
2015-02,04,3,1023.7,1020.2
2015-02,04,4,1023.6,1020.1
2015-02,04,5,1023.6,1020.1
2015-02,04,6,1023.4,1019.9
2015-02,04,7,1023.4,1019.9
2015-02,04,8,1023.7,1020.2
2015-02,04,9,1023.9,1020.4
2015-02,04,10,1024.0,1020.5
2015-02,04,11,1023.7,1020.2
2015-02,04,12,1023.4,1019.9
2015-02,04,13,1023.1,1019.6
2015-02,04,14,1022.5,1019.0
2015-02,04,15,1022.2,1018.7
2015-02,04,16,1021.9,1018.4
2015-02,04,17,1022.5,1019.0
2015-02,04,18,1023.0,1019.5
2015-02,04,19,1023.2,1019.7
2015-02,04,20,1023.7,1020.2
2015-02,04,21,1024.0,1020.5
2015-02,04,22,1024.2,1020.7
2015-02,04,23,1024.4,1020.9
2015-02,04,24,1024.9,1021.4
2015-02,05,1,1025.0,1021.4
2015-02,05,2,1024.5,1020.9
2015-02,05,3,1024.7,1021.1
2015-02,05,4,1024.8,1021.2
2015-02,05,5,1024.9,1021.4
2015-02,05,6,1025.4,1021.9
2015-02,05,7,1026.1,1022.5
2015-02,05,8,1027.0,1023.4
2015-02,05,9,1027.2,1023.6
2015-02,05,10,1026.8,1023.2
2015-02,05,11,1026.0,1022.5
2015-02,05,12,1025.3,1021.8
2015-02,05,13,1024.7,1021.2
2015-02,05,14,1025.3,1021.8
2015-02,05,15,1025.2,1021.7
2015-02,05,16,1025.1,1021.6
2015-02,05,17,1025.3,1021.8
2015-02,05,18,1025.4,1021.8
2015-02,05,19,1025.5,1021.9
2015-02,05,20,1026.1,1022.5
2015-02,05,21,1026.2,1022.6
2015-02,05,22,1026.0,1022.4
2015-02,05,23,1025.6,1022.0
2015-02,05,24,1025.0,1021.4
2015-02,06,1,1024.8,1021.2
2015-02,06,2,1024.3,1020.7
2015-02,06,3,1023.5,1020.0
2015-02,06,4,1023.4,1019.8
2015-02,06,5,1023.2,1019.7
2015-02,06,6,1023.4,1019.8
2015-02,06,7,1023.7,1020.1
2015-02,06,8,1024.1,1020.6
2015-02,06,9,1024.8,1021.3
2015-02,06,10,1024.6,1021.1
2015-02,06,11,1024.4,1020.9
2015-02,06,12,1024.1,1020.6
2015-02,06,13,1023.4,1019.9
2015-02,06,14,1023.3,1019.8
2015-02,06,15,1022.5,1019.0
2015-02,06,16,1022.4,1018.9
2015-02,06,17,1022.5,1019.0
2015-02,06,18,1022.9,1019.4
2015-02,06,19,1023.3,1019.8
2015-02,06,20,1023.6,1020.1
2015-02,06,21,1023.7,1020.2
2015-02,06,22,1023.6,1020.1
2015-02,06,23,1023.4,1019.9
2015-02,06,24,1023.2,1019.7
2015-02,07,1,1022.8,1019.3
2015-02,07,2,1022.1,1018.6
2015-02,07,3,1021.6,1018.1
2015-02,07,4,1021.1,1017.6
2015-02,07,5,1020.7,1017.2
2015-02,07,6,1021.0,1017.5
2015-02,07,7,1021.0,1017.5
2015-02,07,8,1021.5,1018.0
2015-02,07,9,1021.7,1018.2
2015-02,07,10,1022.2,1018.7
2015-02,07,11,1021.7,1018.2
2015-02,07,12,1020.2,1016.7
2015-02,07,13,1018.4,1015.0
2015-02,07,14,1018.4,1014.9
2015-02,07,15,1018.8,1015.3
2015-02,07,16,1018.6,1015.1
2015-02,07,17,1019.1,1015.6
2015-02,07,18,1019.7,1016.2
2015-02,07,19,1020.7,1017.2
2015-02,07,20,1021.2,1017.7
2015-02,07,21,1021.1,1017.6
2015-02,07,22,1021.3,1017.8
2015-02,07,23,1021.7,1018.2
2015-02,07,24,1021.6,1018.1
2015-02,08,1,1022.0,1018.5
2015-02,08,2,1022.2,1018.7
2015-02,08,3,1022.5,1019.0
2015-02,08,4,1023.0,1019.5
2015-02,08,5,1023.4,1019.9
2015-02,08,6,1023.9,1020.4
2015-02,08,7,1024.1,1020.6
2015-02,08,8,1024.6,1021.1
2015-02,08,9,1024.9,1021.4
2015-02,08,10,1025.5,1022.0
2015-02,08,11,1025.1,1021.6
2015-02,08,12,1024.6,1021.1
2015-02,08,13,1024.0,1020.5
2015-02,08,14,1023.4,1019.9
2015-02,08,15,1023.7,1020.2
2015-02,08,16,1024.1,1020.6
2015-02,08,17,1024.8,1021.3
2015-02,08,18,1025.5,1022.0
2015-02,08,19,1025.7,1022.1
2015-02,08,20,1025.9,1022.3
2015-02,08,21,1025.8,1022.2
2015-02,08,22,1025.8,1022.2
2015-02,08,23,1025.6,1022.0
2015-02,08,24,1025.5,1021.9
2015-02,09,1,1025.8,1022.2
2015-02,09,2,1025.4,1021.8
2015-02,09,3,1025.5,1021.9
2015-02,09,4,1025.6,1022.0
2015-02,09,5,1026.1,1022.5
2015-02,09,6,1026.8,1023.2
2015-02,09,7,1027.2,1023.6
2015-02,09,8,1027.5,1023.9
2015-02,09,9,1027.9,1024.3
2015-02,09,10,1028.2,1024.6
2015-02,09,11,1027.7,1024.1
2015-02,09,12,1026.8,1023.3
2015-02,09,13,1026.0,1022.5
2015-02,09,14,1025.3,1021.8
2015-02,09,15,1024.9,1021.4
2015-02,09,16,1025.2,1021.7
2015-02,09,17,1025.6,1022.0
2015-02,09,18,1025.6,1022.0
2015-02,09,19,1025.8,1022.2
2015-02,09,20,1026.0,1022.4
2015-02,09,21,1025.7,1022.1
2015-02,09,22,1025.6,1022.0
2015-02,09,23,1025.3,1021.7
2015-02,09,24,1024.8,1021.2
2015-02,10,1,1024.3,1020.8
2015-02,10,2,1024.0,1020.5
2015-02,10,3,1023.2,1019.7
2015-02,10,4,1022.5,1019.0
2015-02,10,5,1022.8,1019.3
2015-02,10,6,1023.4,1019.9
2015-02,10,7,1023.4,1019.9
2015-02,10,8,1023.3,1019.8
2015-02,10,9,1023.4,1019.9
2015-02,10,10,1023.3,1019.8
2015-02,10,11,1022.8,1019.3
2015-02,10,12,1021.7,1018.2
2015-02,10,13,1020.6,1017.1
2015-02,10,14,1019.8,1016.3
2015-02,10,15,1019.4,1015.9
2015-02,10,16,1019.3,1015.8
2015-02,10,17,1019.5,1016.0
2015-02,10,18,1019.6,1016.1
2015-02,10,19,1019.4,1015.9
2015-02,10,20,1019.3,1015.8
2015-02,10,21,1019.2,1015.7
2015-02,10,22,1019.2,1015.7
2015-02,10,23,1019.2,1015.7
2015-02,10,24,1018.8,1015.3
2015-02,11,1,1019.1,1015.5
2015-02,11,2,1018.6,1015.0
2015-02,11,3,1018.4,1014.9
2015-02,11,4,1017.8,1014.3
2015-02,11,5,1017.8,1014.3
2015-02,11,6,1018.1,1014.6
2015-02,11,7,1018.5,1015.0
2015-02,11,8,1018.9,1015.4
2015-02,11,9,1019.1,1015.6
2015-02,11,10,1019.1,1015.6
2015-02,11,11,1018.5,1015.0
2015-02,11,12,1017.7,1014.2
2015-02,11,13,1016.5,1013.1
2015-02,11,14,1016.2,1012.7
2015-02,11,15,1015.8,1012.3
2015-02,11,16,1015.7,1012.2
2015-02,11,17,1016.0,1012.5
2015-02,11,18,1016.3,1012.8
2015-02,11,19,1016.7,1013.2
2015-02,11,20,1016.9,1013.4
2015-02,11,21,1016.9,1013.4
2015-02,11,22,1017.3,1013.8
2015-02,11,23,1017.5,1014.0
2015-02,11,24,1017.4,1013.9
2015-02,12,1,1017.6,1014.1
2015-02,12,2,1017.2,1013.7
2015-02,12,3,1017.4,1013.9
2015-02,12,4,1017.7,1014.2
2015-02,12,5,1018.4,1014.9
2015-02,12,6,1019.0,1015.5
2015-02,12,7,1019.9,1016.4
2015-02,12,8,1020.4,1016.9
2015-02,12,9,1020.7,1017.2
2015-02,12,10,1020.6,1017.1
2015-02,12,11,1019.9,1016.4
2015-02,12,12,1019.1,1015.7
2015-02,12,13,1018.4,1015.0
2015-02,12,14,1018.0,1014.5
2015-02,12,15,1017.6,1014.1
2015-02,12,16,1017.3,1013.8
2015-02,12,17,1017.6,1014.1
2015-02,12,18,1017.8,1014.3
2015-02,12,19,1018.3,1014.8
2015-02,12,20,1018.7,1015.2
2015-02,12,21,1019.0,1015.5
2015-02,12,22,1018.9,1015.4
2015-02,12,23,1018.7,1015.2
2015-02,12,24,1018.5,1015.0
2015-02,13,1,1018.4,1014.9
2015-02,13,2,1018.1,1014.6
2015-02,13,3,1017.4,1013.9
2015-02,13,4,1017.1,1013.6
2015-02,13,5,1017.0,1013.5
2015-02,13,6,1017.4,1013.9
2015-02,13,7,1018.3,1014.7
2015-02,13,8,1018.9,1015.4
2015-02,13,9,1018.9,1015.4
2015-02,13,10,1018.4,1015.0
2015-02,13,11,1018.3,1014.9
2015-02,13,12,1017.4,1014.0
2015-02,13,13,1016.8,1013.4
2015-02,13,14,1016.5,1013.1
2015-02,13,15,1016.3,1012.9
2015-02,13,16,1016.5,1013.1
2015-02,13,17,1017.3,1013.9
2015-02,13,18,1018.0,1014.6
2015-02,13,19,1018.7,1015.2
2015-02,13,20,1019.6,1016.1
2015-02,13,21,1020.1,1016.6
2015-02,13,22,1020.1,1016.6
2015-02,13,23,1020.0,1016.5
2015-02,13,24,1019.5,1016.0
2015-02,14,1,1019.1,1015.6
2015-02,14,2,1018.8,1015.3
2015-02,14,3,1018.1,1014.6
2015-02,14,4,1017.8,1014.3
2015-02,14,5,1017.8,1014.3
2015-02,14,6,1017.9,1014.4
2015-02,14,7,1018.2,1014.7
2015-02,14,8,1018.6,1015.1
2015-02,14,9,1019.2,1015.7
2015-02,14,10,1019.1,1015.7
2015-02,14,11,1018.7,1015.3
2015-02,14,12,1018.3,1014.9
2015-02,14,13,1018.0,1014.6
2015-02,14,14,1017.7,1014.3
2015-02,14,15,1017.1,1013.7
2015-02,14,16,1017.0,1013.6
2015-02,14,17,1016.9,1013.5
2015-02,14,18,1017.2,1013.8
2015-02,14,19,1017.7,1014.3
2015-02,14,20,1018.6,1015.2
2015-02,14,21,1018.6,1015.2
2015-02,14,22,1018.7,1015.3
2015-02,14,23,1019.2,1015.7
2015-02,14,24,1019.0,1015.5
2015-02,15,1,1018.7,1015.2
2015-02,15,2,1017.8,1014.3
2015-02,15,3,1017.2,1013.7
2015-02,15,4,1016.7,1013.2
2015-02,15,5,1016.7,1013.2
2015-02,15,6,1016.9,1013.4
2015-02,15,7,1017.2,1013.7
2015-02,15,8,1017.8,1014.3
2015-02,15,9,1017.7,1014.3
2015-02,15,10,1017.7,1014.3
2015-02,15,11,1018.0,1014.6
2015-02,15,12,1017.2,1013.8
2015-02,15,13,1016.2,1012.8
2015-02,15,14,1015.6,1012.2
2015-02,15,15,1015.3,1011.9
2015-02,15,16,1016.0,1012.6
2015-02,15,17,1016.6,1013.2
2015-02,15,18,1017.5,1014.1
2015-02,15,19,1017.8,1014.3
2015-02,15,20,1018.2,1014.7
2015-02,15,21,1018.4,1014.9
2015-02,15,22,1019.2,1015.7
2015-02,15,23,1019.5,1016.0
2015-02,15,24,1018.5,1015.0
2015-02,16,1,1018.6,1015.1
2015-02,16,2,1018.1,1014.6
2015-02,16,3,1017.4,1013.9
2015-02,16,4,1016.6,1013.1
2015-02,16,5,1016.8,1013.3
2015-02,16,6,1016.4,1013.0
2015-02,16,7,1016.8,1013.4
2015-02,16,8,1017.4,1014.0
2015-02,16,9,1018.1,1014.7
2015-02,16,10,1018.4,1015.0
2015-02,16,11,1017.6,1014.2
2015-02,16,12,1016.8,1013.4
2015-02,16,13,1015.5,1012.1
2015-02,16,14,1014.6,1011.2
2015-02,16,15,1014.0,1010.6
2015-02,16,16,1014.0,1010.6
2015-02,16,17,1014.5,1011.1
2015-02,16,18,1015.2,1011.7
2015-02,16,19,1015.4,1011.9
2015-02,16,20,1015.8,1012.4
2015-02,16,21,1016.1,1012.7
2015-02,16,22,1016.0,1012.6
2015-02,16,23,1015.8,1012.4
2015-02,16,24,1015.8,1012.4
2015-02,17,1,1015.9,1012.5
2015-02,17,2,1015.4,1011.9
2015-02,17,3,1015.3,1011.8
2015-02,17,4,1015.1,1011.6
2015-02,17,5,1015.0,1011.5
2015-02,17,6,1015.2,1011.7
2015-02,17,7,1015.7,1012.2
2015-02,17,8,1016.8,1013.3
2015-02,17,9,1017.4,1014.0
2015-02,17,10,1017.6,1014.2
2015-02,17,11,1017.1,1013.7
2015-02,17,12,1016.4,1013.0
2015-02,17,13,1015.6,1012.2
2015-02,17,14,1015.6,1012.2
2015-02,17,15,1015.5,1012.1
2015-02,17,16,1015.9,1012.5
2015-02,17,17,1016.5,1013.1
2015-02,17,18,1017.4,1014.0
2015-02,17,19,1017.4,1014.0
2015-02,17,20,1017.7,1014.3
2015-02,17,21,1018.2,1014.7
2015-02,17,22,1019.0,1015.5
2015-02,17,23,1019.1,1015.6
2015-02,17,24,1019.0,1015.5
2015-02,18,1,1018.9,1015.4
2015-02,18,2,1018.7,1015.2
2015-02,18,3,1018.3,1014.8
2015-02,18,4,1017.8,1014.3
2015-02,18,5,1018.1,1014.6
2015-02,18,6,1018.6,1015.1
2015-02,18,7,1019.3,1015.8
2015-02,18,8,1020.0,1016.5
2015-02,18,9,1020.3,1016.9
2015-02,18,10,1020.6,1017.2
2015-02,18,11,1020.3,1016.9
2015-02,18,12,1019.9,1016.5
2015-02,18,13,1018.9,1015.5
2015-02,18,14,1018.4,1015.0
2015-02,18,15,1018.1,1014.7
2015-02,18,16,1018.3,1014.9
2015-02,18,17,1018.9,1015.5
2015-02,18,18,1019.5,1016.0
2015-02,18,19,1020.2,1016.7
2015-02,18,20,1020.6,1017.1
2015-02,18,21,1021.0,1017.5
2015-02,18,22,1021.0,1017.5
2015-02,18,23,1021.0,1017.5
2015-02,18,24,1021.0,1017.5
2015-02,19,1,1020.8,1017.3
2015-02,19,2,1020.8,1017.3
2015-02,19,3,1020.8,1017.3
2015-02,19,4,1020.5,1017.0
2015-02,19,5,1020.8,1017.3
2015-02,19,6,1021.3,1017.8
2015-02,19,7,1022.2,1018.7
2015-02,19,8,1022.8,1019.3
2015-02,19,9,1023.0,1019.5
2015-02,19,10,1023.5,1020.0
2015-02,19,11,1022.6,1019.2
2015-02,19,12,1022.2,1018.8
2015-02,19,13,1021.3,1017.9
2015-02,19,14,1020.6,1017.2
2015-02,19,15,1020.5,1017.1
2015-02,19,16,1020.3,1016.9
2015-02,19,17,1020.1,1016.6
2015-02,19,18,1020.4,1016.9
2015-02,19,19,1020.5,1017.0
2015-02,19,20,1020.8,1017.3
2015-02,19,21,1021.2,1017.7
2015-02,19,22,1021.0,1017.5
2015-02,19,23,1020.8,1017.3
2015-02,19,24,1020.3,1016.8
2015-02,20,1,1020.5,1017.0
2015-02,20,2,1019.9,1016.4
2015-02,20,3,1019.5,1016.0
2015-02,20,4,1019.8,1016.3
2015-02,20,5,1019.4,1015.9
2015-02,20,6,1019.8,1016.3
2015-02,20,7,1019.9,1016.4
2015-02,20,8,1020.8,1017.3
2015-02,20,9,1021.0,1017.5
2015-02,20,10,1020.7,1017.3
2015-02,20,11,1020.1,1016.7
2015-02,20,12,1019.9,1016.5
2015-02,20,13,1019.9,1016.4
2015-02,20,14,1019.4,1015.9
2015-02,20,15,1018.8,1015.3
2015-02,20,16,1018.1,1014.7
2015-02,20,17,1017.7,1014.3
2015-02,20,18,1017.5,1014.1
2015-02,20,19,1017.8,1014.3
2015-02,20,20,1018.7,1015.2
2015-02,20,21,1018.8,1015.3
2015-02,20,22,1018.9,1015.4
2015-02,20,23,1018.7,1015.2
2015-02,20,24,1018.2,1014.7
2015-02,21,1,1017.8,1014.3
2015-02,21,2,1017.1,1013.6
2015-02,21,3,1016.4,1012.9
2015-02,21,4,1016.2,1012.7
2015-02,21,5,1016.1,1012.6
2015-02,21,6,1017.1,1013.6
2015-02,21,7,1017.4,1013.9
2015-02,21,8,1018.2,1014.7
2015-02,21,9,1018.3,1014.8
2015-02,21,10,1017.7,1014.3
2015-02,21,11,1016.6,1013.2
2015-02,21,12,1015.3,1011.9
2015-02,21,13,1014.3,1011.0
2015-02,21,14,1014.3,1010.9
2015-02,21,15,1014.1,1010.7
2015-02,21,16,1014.4,1011.0
2015-02,21,17,1014.9,1011.5
2015-02,21,18,1015.7,1012.3
2015-02,21,19,1016.3,1012.9
2015-02,21,20,1016.8,1013.4
2015-02,21,21,1017.2,1013.8
2015-02,21,22,1017.0,1013.6
2015-02,21,23,1017.1,1013.7
2015-02,21,24,1016.8,1013.4
2015-02,22,1,1016.7,1013.3
2015-02,22,2,1016.0,1012.6
2015-02,22,3,1016.2,1012.8
2015-02,22,4,1016.3,1012.9
2015-02,22,5,1016.8,1013.4
2015-02,22,6,1017.4,1014.0
2015-02,22,7,1018.0,1014.6
2015-02,22,8,1018.8,1015.4
2015-02,22,9,1019.1,1015.6
2015-02,22,10,1018.9,1015.4
2015-02,22,11,1018.5,1015.1
2015-02,22,12,1017.7,1014.3
2015-02,22,13,1016.2,1012.8
2015-02,22,14,1015.5,1012.1
2015-02,22,15,1015.7,1012.3
2015-02,22,16,1016.1,1012.7
2015-02,22,17,1016.3,1012.9
2015-02,22,18,1016.2,1012.8
2015-02,22,19,1016.7,1013.3
2015-02,22,20,1017.2,1013.8
2015-02,22,21,1017.7,1014.3
2015-02,22,22,1017.7,1014.3
2015-02,22,23,1017.3,1013.9
2015-02,22,24,1017.0,1013.6
2015-02,23,1,1017.2,1013.8
2015-02,23,2,1016.4,1013.0
2015-02,23,3,1016.1,1012.7
2015-02,23,4,1016.2,1012.8
2015-02,23,5,1016.5,1013.1
2015-02,23,6,1016.6,1013.2
2015-02,23,7,1017.0,1013.6
2015-02,23,8,1017.7,1014.3
2015-02,23,9,1017.2,1013.8
2015-02,23,10,1017.8,1014.4
2015-02,23,11,1018.0,1014.6
2015-02,23,12,1017.2,1013.8
2015-02,23,13,1016.2,1012.8
2015-02,23,14,1015.5,1012.1
2015-02,23,15,1015.7,1012.2
2015-02,23,16,1016.1,1012.6
2015-02,23,17,1016.0,1012.5
2015-02,23,18,1016.2,1012.7
2015-02,23,19,1016.3,1012.8
2015-02,23,20,1016.6,1013.1
2015-02,23,21,1016.8,1013.3
2015-02,23,22,1017.0,1013.5
2015-02,23,23,1017.0,1013.5
2015-02,23,24,1016.8,1013.3
2015-02,24,1,1016.2,1012.7
2015-02,24,2,1016.0,1012.5
2015-02,24,3,1015.8,1012.3
2015-02,24,4,1016.0,1012.5
2015-02,24,5,1016.3,1012.8
2015-02,24,6,1016.9,1013.4
2015-02,24,7,1017.7,1014.2
2015-02,24,8,1018.0,1014.5
2015-02,24,9,1018.0,1014.5
2015-02,24,10,1018.1,1014.6
2015-02,24,11,1016.8,1013.4
2015-02,24,12,1015.8,1012.4
2015-02,24,13,1014.6,1011.2
2015-02,24,14,1013.9,1010.5
2015-02,24,15,1013.7,1010.3
2015-02,24,16,1014.4,1011.0
2015-02,24,17,1014.6,1011.2
2015-02,24,18,1014.5,1011.1
2015-02,24,19,1014.9,1011.5
2015-02,24,20,1015.4,1011.9
2015-02,24,21,1015.9,1012.4
2015-02,24,22,1015.7,1012.2
2015-02,24,23,1015.7,1012.2
2015-02,24,24,1015.5,1012.0
2015-02,25,1,1015.3,1011.8
2015-02,25,2,1015.3,1011.8
2015-02,25,3,1015.3,1011.8
2015-02,25,4,1015.3,1011.8
2015-02,25,5,1015.5,1012.0
2015-02,25,6,1016.1,1012.6
2015-02,25,7,1016.5,1013.0
2015-02,25,8,1016.6,1013.1
2015-02,25,9,1016.6,1013.2
2015-02,25,10,1016.5,1013.1
2015-02,25,11,1016.6,1013.1
2015-02,25,12,1015.6,1012.2
2015-02,25,13,1014.2,1010.8
2015-02,25,14,1012.9,1009.5
2015-02,25,15,1012.3,1008.9
2015-02,25,16,1012.5,1009.1
2015-02,25,17,1013.3,1009.9
2015-02,25,18,1013.5,1010.1
2015-02,25,19,1013.8,1010.4
2015-02,25,20,1014.1,1010.7
2015-02,25,21,1014.1,1010.7
2015-02,25,22,1014.1,1010.7
2015-02,25,23,1013.9,1010.5
2015-02,25,24,1013.5,1010.1
2015-02,26,1,1013.8,1010.4
2015-02,26,2,1013.8,1010.4
2015-02,26,3,1013.1,1009.7
2015-02,26,4,1013.3,1009.9
2015-02,26,5,1013.9,1010.5
2015-02,26,6,1014.7,1011.3
2015-02,26,7,1015.4,1012.0
2015-02,26,8,1016.0,1012.6
2015-02,26,9,1016.5,1013.1
2015-02,26,10,1017.0,1013.6
2015-02,26,11,1016.9,1013.5
2015-02,26,12,1016.2,1012.8
2015-02,26,13,1015.7,1012.3
2015-02,26,14,1014.8,1011.4
2015-02,26,15,1014.9,1011.5
2015-02,26,16,1015.2,1011.7
2015-02,26,17,1015.8,1012.3
2015-02,26,18,1016.3,1012.8
2015-02,26,19,1017.2,1013.7
2015-02,26,20,1017.8,1014.3
2015-02,26,21,1017.8,1014.3
2015-02,26,22,1018.0,1014.5
2015-02,26,23,1018.3,1014.8
2015-02,26,24,1018.3,1014.8
2015-02,27,1,1018.2,1014.7
2015-02,27,2,1017.9,1014.4
2015-02,27,3,1017.7,1014.2
2015-02,27,4,1017.5,1014.0
2015-02,27,5,1017.8,1014.3
2015-02,27,6,1018.9,1015.4
2015-02,27,7,1019.2,1015.7
2015-02,27,8,1019.2,1015.7
2015-02,27,9,1019.5,1016.0
2015-02,27,10,1018.7,1015.3
2015-02,27,11,1018.0,1014.6
2015-02,27,12,1017.1,1013.7
2015-02,27,13,1016.1,1012.7
2015-02,27,14,1015.9,1012.5
2015-02,27,15,1015.6,1012.2
2015-02,27,16,1015.9,1012.5
2015-02,27,17,1017.1,1013.6
2015-02,27,18,1017.8,1014.3
2015-02,27,19,1018.7,1015.2
2015-02,27,20,1019.7,1016.2
2015-02,27,21,1020.1,1016.6
2015-02,27,22,1020.2,1016.7
2015-02,27,23,1020.0,1016.5
2015-02,27,24,1020.1,1016.6
2015-02,28,1,1019.5,1016.0
2015-02,28,2,1019.2,1015.7
2015-02,28,3,1019.2,1015.7
2015-02,28,4,1018.9,1015.4
2015-02,28,5,1018.9,1015.4
2015-02,28,6,1019.0,1015.5
2015-02,28,7,1019.6,1016.1
2015-02,28,8,1019.3,1015.8
2015-02,28,9,1019.6,1016.1
2015-02,28,10,1019.7,1016.2
2015-02,28,11,1019.2,1015.8
2015-02,28,12,1018.6,1015.2
2015-02,28,13,1017.4,1014.0
2015-02,28,14,1015.8,1012.4
2015-02,28,15,1015.1,1011.7
2015-02,28,16,1015.3,1011.9
2015-02,28,17,1015.9,1012.4
2015-02,28,18,1016.3,1012.8
2015-02,28,19,1017.0,1013.5
2015-02,28,20,1017.6,1014.1
2015-02,28,21,1017.7,1014.2
2015-02,28,22,1018.1,1014.6
2015-02,28,23,1019.0,1015.5
2015-02,28,24,1019.1,1015.6
2015-03,02,1,1020.9,1017.4
2015-03,02,2,1020.0,1016.5
2015-03,02,3,1018.7,1015.2
2015-03,02,4,1018.7,1015.2
2015-03,02,5,1018.5,1015.0
2015-03,02,6,1018.4,1014.9
2015-03,02,7,1019.2,1015.7
2015-03,02,8,1019.8,1016.3
2015-03,02,9,1020.1,1016.6
2015-03,02,10,1019.6,1016.1
2015-03,02,11,1019.2,1015.7
2015-03,02,12,1018.2,1014.7
2015-03,02,13,1017.4,1013.9
2015-03,02,14,1016.0,1012.5
2015-03,02,15,1015.2,1011.7
2015-03,02,16,1014.8,1011.3
2015-03,02,17,1014.2,1010.7
2015-03,02,18,1014.1,1010.6
2015-03,02,19,1014.4,1010.9
2015-03,02,20,1014.6,1011.1
2015-03,02,21,1014.8,1011.3
2015-03,02,22,1014.7,1011.2
2015-03,02,23,1014.9,1011.4
2015-03,02,24,1015.0,1011.5
2015-03,03,1,1015.2,1011.7
2015-03,03,2,1015.2,1011.7
2015-03,03,3,1014.8,1011.3
2015-03,03,4,1013.8,1010.3
2015-03,03,5,1013.8,1010.3
2015-03,03,6,1013.8,1010.3
2015-03,03,7,1014.1,1010.6
2015-03,03,8,1014.2,1010.8
2015-03,03,9,1014.8,1011.4
2015-03,03,10,1014.2,1010.8
2015-03,03,11,1012.9,1009.5
2015-03,03,12,1012.5,1009.1
2015-03,03,13,1011.6,1008.2
2015-03,03,14,1011.1,1007.7
2015-03,03,15,1010.8,1007.4
2015-03,03,16,1011.6,1008.2
2015-03,03,17,1012.2,1008.8
2015-03,03,18,1012.6,1009.2
2015-03,03,19,1013.2,1009.8
2015-03,03,20,1014.1,1010.7
2015-03,03,21,1015.2,1011.7
2015-03,03,22,1015.8,1012.3
2015-03,03,23,1016.1,1012.6
2015-03,03,24,1016.4,1012.9
2015-03,04,1,1016.2,1012.7
2015-03,04,2,1016.5,1013.0
2015-03,04,3,1016.4,1012.9
2015-03,04,4,1016.4,1012.9
2015-03,04,5,1016.5,1013.0
2015-03,04,6,1017.4,1013.9
2015-03,04,7,1017.6,1014.1
2015-03,04,8,1017.8,1014.3
2015-03,04,9,1018.9,1015.4
2015-03,04,10,1019.9,1016.4
2015-03,04,11,1019.7,1016.2
2015-03,04,12,1019.1,1015.6
2015-03,04,13,1018.3,1014.8
2015-03,04,14,1017.6,1014.1
2015-03,04,15,1017.5,1014.0
2015-03,04,16,1017.4,1013.9
2015-03,04,17,1017.7,1014.2
2015-03,04,18,1018.7,1015.2
2015-03,04,19,1019.1,1015.6
2015-03,04,20,1019.7,1016.2
2015-03,04,21,1020.2,1016.7
2015-03,04,22,1019.8,1016.3
2015-03,04,23,1020.2,1016.7
2015-03,04,24,1019.9,1016.4
2015-03,05,1,1019.6,1016.1
2015-03,05,2,1019.5,1016.0
2015-03,05,3,1019.3,1015.8
2015-03,05,4,1019.3,1015.8
2015-03,05,5,1018.8,1015.3
2015-03,05,6,1018.9,1015.4
2015-03,05,7,1018.6,1015.1
2015-03,05,8,1018.4,1014.9
2015-03,05,9,1018.8,1015.3
2015-03,05,10,1019.0,1015.5
2015-03,05,11,1019.0,1015.5
2015-03,05,12,1018.3,1014.8
2015-03,05,13,1017.4,1013.9
2015-03,05,14,1016.8,1013.4
2015-03,05,15,1016.5,1013.1
2015-03,05,16,1016.6,1013.2
2015-03,05,17,1017.0,1013.5
2015-03,05,18,1017.3,1013.8
2015-03,05,19,1017.7,1014.2
2015-03,05,20,1018.2,1014.7
2015-03,05,21,1018.8,1015.3
2015-03,05,22,1018.5,1015.0
2015-03,05,23,1018.4,1014.9
2015-03,05,24,1018.4,1014.9
2015-03,06,1,1018.2,1014.7
2015-03,06,2,1017.7,1014.2
2015-03,06,3,1017.7,1014.2
2015-03,06,4,1018.4,1014.9
2015-03,06,5,1019.2,1015.7
