Month,Date,Hour,AirTemperature,DewPointTemperature,Precipitation,PrecipitationDuration,RelativeHumidity,SeaLevelPressure,StationPressure,WindSpeed,WindDirection
Jan-15,2015/1/14,3,16.3,15.4,1.7,1,94,1018.1,1014.6,0.6,110
Jan-15,2015/1/14,4,16.3,15.4,0.3,1,94,1018.4,1014.9,1.1,300
Jan-15,2015/1/14,5,15.7,14.8,0.1,0.5,94,1018.5,1015,1.1,310
Jan-15,2015/1/14,6,15.1,14.1,0.8,0.8,94,1020.1,1016.6,1.3,330
Jan-15,2015/1/14,7,14.2,13,0.1,1,92,1021.3,1017.8,0.7,330
Jan-15,2015/1/14,8,14.1,13.1,0.4,1,94,1021.5,1018,1.3,360
Jan-15,2015/1/14,9,14.3,13.3,0.1,1,94,1022.6,1019.1,1,60
Jan-15,2015/1/14,10,15,13.7,0,1,92,1023.1,1019.6,0.9,90
Jan-15,2015/1/14,11,15.7,14.2,0,0.5,91,1022.5,1019,1.1,100
Jan-15,2015/1/14,12,16.3,12.9,0,0,80,1021.5,1018,1.8,10
Jan-15,2015/1/14,13,16.5,12.3,0,0,76,1020.1,1016.6,3,20
Jan-15,2015/1/14,14,17.1,12.4,0,0,74,1019.6,1016.1,2.5,30
Jan-15,2015/1/14,15,16.6,11.4,0,0,71,1019.7,1016.2,3.6,20
Jan-15,2015/1/14,16,16,10.3,0,0,69,1019.7,1016.2,3.4,20
Jan-15,2015/1/14,17,15.2,10,0,0,71,1020.4,1016.9,3.5,20
Jan-15,2015/1/14,18,14.9,10.6,0,0,75,1020.9,1017.4,3.7,20
Jan-15,2015/1/14,19,14.9,10.5,0,0,75,1021.3,1017.8,3.1,20
Jan-15,2015/1/14,20,14.7,10.5,0,0,76,1021.6,1018.1,2.3,20
Jan-15,2015/1/14,21,14.5,10.3,0,0,76,1022,1018.5,2.5,30
Jan-15,2015/1/14,22,14.7,10.2,0,0,74,1022.3,1018.8,3.1,20
Jan-15,2015/1/14,23,14.4,9.8,0,0,74,1022.3,1018.8,2.9,30
Jan-15,2015/1/14,24,14.2,9.9,0,0,75,1022.5,1019,2.7,30
Jan-15,2015/1/15,1,13.9,9.5,0,0,75,1022.3,1018.8,3,30
Jan-15,2015/1/15,2,13.6,9.1,0,0,74,1021.8,1018.3,2.5,20
Jan-15,2015/1/15,3,13.5,9.2,0,0,75,1021.8,1018.3,2.6,20
Jan-15,2015/1/15,4,13.4,9.3,0,0,76,1021.9,1018.4,2,20
Jan-15,2015/1/15,5,13.6,9.6,0,0,77,1022.1,1018.6,2.6,20
Jan-15,2015/1/15,6,13.8,9.7,0,0,76,1022.5,1019,1.7,20
Jan-15,2015/1/15,7,13.9,9.4,0,0,74,1022.9,1019.4,2.6,20
Jan-15,2015/1/15,8,15,9.6,0,0,70,1023.5,1020,2.8,20
Jan-15,2015/1/15,9,16.1,10.3,0,0,68,1023.9,1020.4,3.2,20
Jan-15,2015/1/15,10,16.8,10.6,0,0,67,1024.1,1020.6,4,20
Jan-15,2015/1/15,11,16.9,10.5,0,0,66,1023.4,1019.9,4.7,20
Jan-15,2015/1/15,12,17.2,10.6,0,0,65,1022.6,1019.1,4.9,30
Jan-15,2015/1/15,13,16.9,10.3,0,0,65,1021.9,1018.4,4.7,10
Jan-15,2015/1/15,14,17.1,10.3,0,0,64,1021.1,1017.6,3.9,30
Jan-15,2015/1/15,15,16.8,10.2,0,0,65,1020.6,1017.1,4.3,20
Jan-15,2015/1/15,16,17,10.3,0,0,65,1020.9,1017.4,4.2,40
Jan-15,2015/1/15,17,16.5,10.1,0,0,66,1021.1,1017.6,2.7,30
Jan-15,2015/1/15,18,15.5,10.6,0,0,73,1021.6,1018.1,2.6,30
Jan-15,2015/1/15,19,15.1,10.6,0,0,74,1021.8,1018.3,1.8,20
Jan-15,2015/1/15,20,15.2,10.7,0,0,74,1022.1,1018.6,1.8,20
Jan-15,2015/1/15,21,15.3,10.8,0,0,75,1021.9,1018.4,1.5,10
Jan-15,2015/1/15,22,15,10.7,0,0,75,1021.9,1018.4,1.1,10
Jan-15,2015/1/15,23,15.1,10.7,0,0,75,1022,1018.5,1.5,10
Jan-15,2015/1/15,24,13.4,10.5,0,0,83,1022.2,1018.7,0,0
Jan-15,2015/1/16,1,12.7,10.4,0,0,86,1021.7,1018.2,0.3,160
Jan-15,2015/1/16,2,12.2,10.3,0,0,88,1021.4,1017.9,0.1,0
Jan-15,2015/1/16,3,11.8,10.3,0,0,91,1021,1017.5,0.3,120
Jan-15,2015/1/16,4,12.2,10.7,0,0,91,1021.1,1017.6,0.4,100
Jan-15,2015/1/16,5,12.4,10.6,0,0,89,1021.6,1018.1,0.6,120
Jan-15,2015/1/16,6,11.7,10,0,0,89,1022.1,1018.6,0.9,90
Jan-15,2015/1/16,7,11.7,10.4,0,0,92,1022.5,1019,0.7,70
Jan-15,2015/1/16,8,12.9,11.3,0,0,90,1023.3,1019.8,0.7,80
Jan-15,2015/1/16,9,16.5,12.6,0,0,78,1023.7,1020.2,0,0
Jan-15,2015/1/16,10,18.3,12.4,0,0,68,1023.6,1020.1,2.8,30
Jan-15,2015/1/16,11,18.9,12.8,0,0,68,1022.5,1019,2.3,360
Jan-15,2015/1/16,12,19.5,13.2,0,0,67,1021.6,1018.2,3.2,20
Jan-15,2015/1/16,13,17.8,12.9,0,0,73,1020.8,1017.3,4.4,10
Jan-15,2015/1/16,14,18.4,12.9,0,0,70,1020.1,1016.6,3.5,10
Jan-15,2015/1/16,15,17.7,12.9,0,0,73,1020.3,1016.8,3.2,10
Jan-15,2015/1/16,16,16.9,12.7,0,0,76,1020.8,1017.3,3.4,20
Jan-15,2015/1/16,17,16,12.4,0,0,79,1021.8,1018.3,3.5,20
Jan-15,2015/1/16,18,15.7,12.4,0,0,81,1022.3,1018.8,3.7,10
Jan-15,2015/1/16,19,15.5,12.2,0,0,81,1022.9,1019.4,3.2,20
Jan-15,2015/1/16,20,15.4,11.9,0,0,80,1023.5,1020,2.5,30
Jan-15,2015/1/16,21,15.4,11.6,0,0,78,1023.7,1020.2,3.2,20
Jan-15,2015/1/16,22,15.2,11.2,0,0,77,1023.8,1020.3,1.7,30
Jan-15,2015/1/16,23,15.2,11.1,0,0,76,1023.9,1020.4,1.6,40
Jan-15,2015/1/16,24,14.7,11,0,0,78,1024,1020.5,2.2,30
Jan-15,2015/1/17,1,14.5,10.3,0,0,76,1023.8,1020.3,2,20
Jan-15,2015/1/17,2,14.5,9.1,0,0,70,1023.5,1020,3.3,20
Jan-15,2015/1/17,3,14.7,8.8,0,0,68,1023.5,1020,3.4,20
Jan-15,2015/1/17,4,14.3,8.6,0,0,69,1023.5,1020,2.7,20
Jan-15,2015/1/17,5,14.5,8.8,0,0,69,1023.9,1020.4,2.8,30
Jan-15,2015/1/17,6,14.6,8.7,0,0,68,1024.2,1020.7,3,20
Jan-15,2015/1/17,7,14.4,7.9,0,0,65,1025.3,1021.8,4.6,20
Jan-15,2015/1/17,8,14.5,7.5,0,0,63,1026,1022.5,4.8,20
Jan-15,2015/1/17,9,14.6,6.3,0,0,57,1026.8,1023.3,5.6,30
Jan-15,2015/1/17,10,15.6,6.2,0,0,53,1026.8,1023.3,4.6,20
Jan-15,2015/1/17,11,16.2,6.8,0,0,54,1025.6,1022.1,5.2,40
Jan-15,2015/1/17,12,16.7,6.8,0,0,52,1024.8,1021.3,6.3,50
Jan-15,2015/1/17,13,17.2,7.1,0,0,51,1024.3,1020.8,4.6,40
Jan-15,2015/1/17,14,16.6,7.1,0,0,53,1023.3,1019.8,5.2,30
Jan-15,2015/1/17,15,16,7.2,0,0,56,1022.9,1019.4,5,30
Jan-15,2015/1/17,16,15.6,6.9,0,0,56,1023.1,1019.6,4.9,30
Jan-15,2015/1/17,17,15.2,7.1,0,0,58,1023.8,1020.3,4.9,30
Jan-15,2015/1/17,18,14.8,7.3,0,0,61,1024,1020.5,4.5,20
Jan-15,2015/1/17,19,14.7,7.6,0,0,62,1024.3,1020.8,3.4,20
Jan-15,2015/1/17,20,14.6,7.7,0,0,63,1024.6,1021.1,3.7,30
Jan-15,2015/1/17,21,14.4,8.5,0,0,68,1023.7,1020.2,3,30
Jan-15,2015/1/17,22,14.4,8.1,0,0,66,1023.6,1020.1,3.6,30
Jan-15,2015/1/17,23,14.3,8.1,0,0,66,1023.4,1019.9,3.7,30
Jan-15,2015/1/17,24,14.2,7.8,0,0,65,1023,1019.5,2.8,40
Jan-15,2015/1/18,1,14.1,7.9,0,0,66,1022.5,1019,3,40
Jan-15,2015/1/18,2,14.1,7.9,0,0,66,1022,1018.5,2.4,30
Jan-15,2015/1/18,3,14.4,8,0,0,65,1021.9,1018.4,2.3,50
Jan-15,2015/1/18,4,14.3,8.3,0,0,67,1021.8,1018.3,2.2,40
Jan-15,2015/1/18,5,14.2,8.8,0,0,70,1022.4,1018.9,1.1,60
Jan-15,2015/1/18,6,13.8,8.9,0,0,72,1022.5,1019,0.4,30
Jan-15,2015/1/18,7,14.5,9.3,0,0,71,1023,1019.5,1.4,20
Jan-15,2015/1/18,8,15.3,10,0,0,71,1023.7,1020.2,1.1,30
Jan-15,2015/1/18,9,16.2,10.5,0,0,69,1024.2,1020.7,1.7,40
Jan-15,2015/1/18,10,17.8,10.7,0,0,63,1024.3,1020.8,3,60
Jan-15,2015/1/18,11,19,10.6,0,0,58,1023.7,1020.2,3.2,30
Jan-15,2015/1/18,12,18.9,11,0,0,60,1022.5,1019,3.8,20
Jan-15,2015/1/18,13,19.3,11.9,0,0,62,1021.8,1018.4,4.1,30
Jan-15,2015/1/18,14,18.7,11.4,0,0,62,1021.3,1017.8,3.6,30
Jan-15,2015/1/18,15,17.8,11,0,0,64,1020.8,1017.3,4.3,10
Jan-15,2015/1/18,16,17.2,11.3,0,0,68,1021,1017.5,4.2,20
Jan-15,2015/1/18,17,16.4,11.2,0,0,71,1021.6,1018.1,4.4,20
Jan-15,2015/1/18,18,15.9,11.3,0,0,74,1021.7,1018.2,3.6,20
Jan-15,2015/1/18,19,15.6,11.4,0,0,76,1021.9,1018.4,3.4,30
Jan-15,2015/1/18,20,15.6,10.9,0,0,74,1022.5,1019,3.9,10
Jan-15,2015/1/18,21,15.5,10.3,0,0,71,1022.5,1019,3.3,20
Jan-15,2015/1/18,22,15.5,9.8,0,0,69,1022.8,1019.3,3,20
Jan-15,2015/1/18,23,15.2,9.6,0,0,69,1022.5,1019,2.1,30
Jan-15,2015/1/18,24,14.9,9.4,0,0,70,1022.3,1018.8,3,20
Jan-15,2015/1/19,1,15,8.9,0,0,67,1022.2,1018.7,4,20
Jan-15,2015/1/19,2,14.9,8.5,0,0,66,1021.5,1018,2.8,20
Jan-15,2015/1/19,3,14.8,8.5,0,0,66,1021.3,1017.8,4.3,20
Jan-15,2015/1/19,4,14.7,8.4,0,0,66,1020.7,1017.2,3.5,30
Jan-15,2015/1/19,5,14.6,8.5,0,0,67,1020.9,1017.4,4.1,20
Jan-15,2015/1/19,6,14.9,7.4,0,0,61,1021.4,1017.9,4.3,30
Jan-15,2015/1/19,7,14.9,7,0,0,59,1021.5,1018,4.6,30
Jan-15,2015/1/19,8,15.6,8.2,0,0,61,1021.7,1018.2,4.1,30
Jan-15,2015/1/19,9,16.4,7.7,0,0,56,1022.2,1018.7,6.4,40
Jan-15,2015/1/19,10,16.7,7.3,0,0,54,1022.8,1019.3,6.6,30
Jan-15,2015/1/19,11,17.2,7.3,0,0,52,1022.3,1018.8,6.6,20
Jan-15,2015/1/19,12,17.7,8,0,0,53,1021.6,1018.1,4.8,30
Jan-15,2015/1/19,13,17.9,8.3,0,0,53,1020.8,1017.3,4.5,50
Jan-15,2015/1/19,14,17.5,8,0,0,54,1020.7,1017.2,4.6,30
Jan-15,2015/1/19,15,17.1,8.1,0,0,55,1020.1,1016.6,4.8,50
Jan-15,2015/1/19,16,16.8,8,0,0,56,1020.2,1016.7,4.6,30
Jan-15,2015/1/19,17,16.1,8.2,0,0,59,1020.6,1017.1,3.7,30
Jan-15,2015/1/19,18,15.6,7.9,0,0,60,1020.2,1016.7,4.1,40
Jan-15,2015/1/19,19,15.3,7.9,0,0,61,1020.5,1017,3.9,30
Jan-15,2015/1/19,20,15.2,7.9,0,0,62,1020.7,1017.2,4.8,40
Jan-15,2015/1/19,21,15.1,7.3,0,0,60,1021,1017.5,3.7,30
Jan-15,2015/1/19,22,15.1,7.8,0,0,62,1021,1017.5,2.8,20
Jan-15,2015/1/19,23,15.2,8.1,0,0,63,1020.7,1017.2,3.4,40
Jan-15,2015/1/19,24,15.2,8.3,0,0,63,1020.7,1017.2,2.7,50
Jan-15,2015/1/20,1,15.2,8.6,0,0,65,1020.3,1016.8,1.4,70
Jan-15,2015/1/20,2,14.7,8.9,0,0,68,1020.1,1016.6,0.6,50
Jan-15,2015/1/20,3,14.7,9.2,0,0,70,1020,1016.5,1.3,60
Jan-15,2015/1/20,4,14.5,9.4,0,0,71,1019.6,1016.1,1.1,90
Jan-15,2015/1/20,5,14.4,9.5,0,0,72,1019.7,1016.2,0.7,100
Jan-15,2015/1/20,6,13.4,9.5,0,0,77,1020.2,1016.7,0.2,0
Jan-15,2015/1/20,7,12.9,9.7,0,0,81,1020.7,1017.2,0.1,0
Jan-15,2015/1/20,8,14.4,10.7,0,0,78,1021,1017.5,0.5,80
Jan-15,2015/1/20,9,17.4,11.2,0,0,67,1021.1,1017.6,1.7,100
Jan-15,2015/1/20,10,19.5,11.8,0,0,61,1020.9,1017.5,0.9,90
Jan-15,2015/1/20,11,21.1,12,0,0,56,1020.3,1016.9,0.6,110
Jan-15,2015/1/20,12,21.5,12.3,0,0,56,1018.8,1015.4,1.2,290
Jan-15,2015/1/20,13,22.5,12.5,0,0,53,1017.6,1014.2,1.2,10
Jan-15,2015/1/20,14,22.7,12,0,0,51,1016.8,1013.4,2,10
Jan-15,2015/1/20,15,22.2,12.1,0,0,53,1016.8,1013.4,2,360
Jan-15,2015/1/20,16,21.6,12.1,0,0,55,1017.1,1013.7,2,10
Jan-15,2015/1/20,17,21,12.1,0,0,57,1017.4,1014,1.5,30
Jan-15,2015/1/20,18,20.1,12.2,0,0,60,1018,1014.6,0.9,20
Jan-15,2015/1/20,19,19.4,12.4,0,0,64,1018.5,1015.1,0.7,20
Jan-15,2015/1/20,20,18.7,12.9,0,0,69,1019.1,1015.7,0.9,70
Jan-15,2015/1/20,21,18.2,14.4,0,0,78,1019.7,1016.2,0.3,220
Jan-15,2015/1/20,22,18,14.8,0,0,82,1019.8,1016.3,0.9,160
Jan-15,2015/1/20,23,17.9,14.7,0,0,82,1020,1016.5,0.4,190
Jan-15,2015/1/20,24,17.8,14.6,0,0,82,1020.3,1016.8,1.6,180
Jan-15,2015/1/21,1,16.7,14.8,0.5,0.5,89,1019.9,1016.4,0.1,0
Jan-15,2015/1/21,2,16.4,14.9,0.3,1,91,1019.8,1016.3,0.1,0
Jan-15,2015/1/21,3,16.2,14.9,0,1,92,1020,1016.5,0.2,0
Jan-15,2015/1/21,4,16,14.7,0.1,1,92,1019.7,1016.2,0.3,90
Jan-15,2015/1/21,5,16.2,14.9,0.2,1,92,1020,1016.5,0.3,20
Jan-15,2015/1/21,6,16,14.5,0.3,0.6,91,1020.7,1017.2,2.5,360
Jan-15,2015/1/21,7,15.8,14.5,0,0,92,1021.4,1017.9,1.8,360
Jan-15,2015/1/21,8,15.6,14.2,0,0,91,1021.7,1018.2,1.6,10
Jan-15,2015/1/21,9,16,14.4,0,0,90,1022.1,1018.6,1.8,40
Jan-15,2015/1/21,10,16.6,14.5,0,0,87,1021.7,1018.2,1.8,30
Jan-15,2015/1/21,11,17.5,14.9,0,0,85,1020.5,1017,1.4,40
Jan-15,2015/1/21,12,17.4,14.5,0,0,83,1019.7,1016.2,2.5,20
Jan-15,2015/1/21,13,19.3,14.7,0,0,75,1018.6,1015.2,2.3,10
Jan-15,2015/1/21,14,19.5,13.8,0,0,70,1017.7,1014.3,2.4,40
Jan-15,2015/1/21,15,19.3,13.7,0,0,70,1017.7,1014.3,2.1,10
Jan-15,2015/1/21,16,18.7,12.4,0,0,67,1018.1,1014.7,2.7,10
Jan-15,2015/1/21,17,17.4,12.7,0,0,74,1018.8,1015.3,2.6,20
Jan-15,2015/1/21,18,16.5,12.1,0,0,75,1019.3,1015.8,2.2,40
Jan-15,2015/1/21,19,15.5,11.5,0,0,77,1019.6,1016.1,1.8,60
Jan-15,2015/1/21,20,15.2,11.6,0,0,79,1019.9,1016.4,1.5,60
Jan-15,2015/1/21,21,14.8,11.4,0,0,80,1020.2,1016.7,1.7,50
Jan-15,2015/1/21,22,14.7,11.2,0,0,80,1020.4,1016.9,2.2,70
Jan-15,2015/1/21,23,14.5,10.4,0,0,76,1020.5,1017,2,80
Jan-15,2015/1/21,24,14.3,9.5,0,0,73,1020.5,1017,2.2,60
Jan-15,2015/1/22,1,14,8.1,0,0,68,1020.5,1017,1.1,60
Jan-15,2015/1/22,2,13,7.6,0,0,70,1020.5,1017,1.3,50
Jan-15,2015/1/22,3,12.9,7.5,0,0,70,1020.4,1016.9,1.2,60
Jan-15,2015/1/22,4,12.6,6.9,0,0,68,1020.7,1017.2,1.2,70
Jan-15,2015/1/22,5,12.1,7.3,0,0,72,1021.1,1017.6,1.7,40
Jan-15,2015/1/22,6,11.4,7.3,0,0,76,1021.9,1018.4,0.3,70
Jan-15,2015/1/22,7,11.3,7.4,0,0,77,1022.5,1019,0.6,60
Jan-15,2015/1/22,8,13.1,8.5,0,0,74,1022.8,1019.3,0.7,70
Jan-15,2015/1/22,9,15.9,9.2,0,0,64,1023.7,1020.2,1.5,70
Jan-15,2015/1/22,10,17.9,7.1,0,0,49,1023.9,1020.4,2.4,10
Jan-15,2015/1/22,11,18.4,6.5,0,0,46,1023.1,1019.6,2.3,40
Jan-15,2015/1/22,12,18.9,7.5,0,0,47,1022,1018.5,2.2,10
Jan-15,2015/1/22,13,18,8.3,0,0,53,1021.2,1017.7,3.7,10
Jan-15,2015/1/22,14,17.7,8.3,0,0,54,1020.7,1017.2,3.5,20
Jan-15,2015/1/22,15,17.2,8.2,0,0,55,1020.4,1016.9,2.8,40
Jan-15,2015/1/22,16,16.6,7.9,0,0,56,1020.9,1017.4,3.1,30
Jan-15,2015/1/22,17,15.4,7.6,0,0,60,1021.8,1018.3,2.4,20
Jan-15,2015/1/22,18,14,7.6,0,0,65,1022.1,1018.6,1.6,90
Jan-15,2015/1/22,19,13.3,7.4,0,0,67,1023.1,1019.6,1.6,80
Jan-15,2015/1/22,20,12.9,7.4,0,0,69,1023.9,1020.4,1.7,80
Jan-15,2015/1/22,21,11.7,7.6,0,0,76,1023.8,1020.3,2.2,60
Jan-15,2015/1/22,22,10.9,7.6,0,0,80,1023.9,1020.3,1.3,60
Jan-15,2015/1/22,23,11.1,7.4,0,0,78,1023.5,1019.9,2,70
Jan-15,2015/1/22,24,11.3,6.5,0,0,72,1023.1,1019.6,2.9,80
Jan-15,2015/1/23,1,11,6.1,0,0,72,1022.8,1019.3,1.7,70
Jan-15,2015/1/23,2,10.7,5.7,0,0,71,1022.5,1018.9,1.8,80
Jan-15,2015/1/23,3,10.3,5.5,0,0,72,1021.8,1018.2,1.6,70
Jan-15,2015/1/23,4,10.6,5.4,0,0,70,1021.6,1018,1.4,90
Jan-15,2015/1/23,5,10.6,5.2,0,0,69,1021.6,1018,1.4,60
Jan-15,2015/1/23,6,10.5,4.9,0,0,68,1022.2,1018.6,1.2,50
Jan-15,2015/1/23,7,9.8,4.7,0,0,71,1022.3,1018.7,0.1,0
Jan-15,2015/1/23,8,11.7,5.2,0,0,64,1022,1018.5,2,70
Jan-15,2015/1/23,9,14.8,5.6,0,0,54,1021.9,1018.4,2.4,70
Jan-15,2015/1/23,10,17.7,5.6,0,0,45,1022.1,1018.6,2,20
Jan-15,2015/1/23,11,19.3,6.6,0,0,44,1021.8,1018.4,2.3,60
Jan-15,2015/1/23,12,19.9,6.7,0,0,42,1020.9,1017.5,1.8,360
Jan-15,2015/1/23,13,20.7,6,0,0,38,1020,1016.6,2.9,10
Jan-15,2015/1/23,14,18.8,8.3,0,0,50,1019.7,1016.3,3.1,360
Jan-15,2015/1/23,15,18.4,8.3,0,0,52,1019.9,1016.5,2.9,350
Jan-15,2015/1/23,16,18.2,8.4,0,0,53,1020,1016.5,2.3,20
Jan-15,2015/1/23,17,17.7,8.7,0,0,56,1020.1,1016.6,2.6,10
Jan-15,2015/1/23,18,16.5,8.9,0,0,61,1020.6,1017.1,1.1,30
Jan-15,2015/1/23,19,15.9,8.6,0,0,62,1020.7,1017.2,1.2,100
Jan-15,2015/1/23,20,14.7,8.8,0,0,68,1020.6,1017.1,1.5,70
Jan-15,2015/1/23,21,14.3,8.7,0,0,69,1021.1,1017.6,1.1,110
Jan-15,2015/1/23,22,13.1,8.4,0,0,73,1021,1017.5,1.3,90
Jan-15,2015/1/23,23,12.3,7.9,0,0,74,1021.1,1017.6,1.3,90
Jan-15,2015/1/23,24,11.8,7.3,0,0,74,1021.3,1017.8,1.8,100
Jan-15,2015/1/24,1,11.2,6.2,0,0,71,1021.2,1017.7,1.6,100
Jan-15,2015/1/24,2,11,5.3,0,0,68,1021.1,1017.6,1.4,80
Jan-15,2015/1/24,3,10.6,4.3,0,0,65,1021.1,1017.6,1.1,80
Jan-15,2015/1/24,4,11,3.5,0,0,60,1020.8,1017.3,1.8,100
Jan-15,2015/1/24,5,10.9,2.7,0,0,57,1020.8,1017.3,1.6,100
Jan-15,2015/1/24,6,9.6,2.9,0,0,63,1021.3,1017.7,1.4,60
Jan-15,2015/1/24,7,9.3,2.4,0,0,62,1021.8,1018.2,0.5,90
Jan-15,2015/1/24,8,11.5,3.9,0,0,60,1022.2,1018.7,0.5,80
Jan-15,2015/1/24,9,14.8,4.5,0,0,50,1022.5,1019,0.7,60
Jan-15,2015/1/24,10,17.9,2,0,0,34,1022.2,1018.7,0.1,0
Jan-15,2015/1/24,11,20,2.4,0,0,31,1021,1017.6,0.5,310
Jan-15,2015/1/24,12,20.8,8.8,0,0,46,1020.6,1017.2,2.4,270
Jan-15,2015/1/24,13,19.7,9.8,0,0,53,1020.2,1016.8,2.1,280
Jan-15,2015/1/24,14,19.1,10.1,0,0,56,1020.1,1016.7,2.1,280
Jan-15,2015/1/24,15,18.4,10.8,0,0,61,1020.2,1016.7,2.3,280
Jan-15,2015/1/24,16,17.6,13.5,0,0,77,1020.8,1017.3,1.9,290
Jan-15,2015/1/24,17,17.2,13.2,0,0,77,1021.4,1017.9,1.3,290
Jan-15,2015/1/24,18,15.9,13.2,0,0,84,1021.6,1018.1,0.1,0
Jan-15,2015/1/24,19,15.3,12.5,0,0,83,1021.9,1018.4,0.5,80
Jan-15,2015/1/24,20,14.7,12.3,0,0,86,1022.2,1018.7,1.4,80
Jan-15,2015/1/24,21,13.9,11.8,0,0,87,1021.9,1018.4,1.5,100
Jan-15,2015/1/24,22,13.8,11.4,0,0,85,1021.9,1018.4,1.3,70
Jan-15,2015/1/24,23,13.5,10.6,0,0,83,1021.5,1018,1.5,100
Jan-15,2015/1/24,24,14.2,10.3,0,0,77,1021.3,1017.8,1.2,90
Jan-15,2015/1/25,1,14.3,9.9,0,0,75,1020.7,1017.2,1.2,120
Jan-15,2015/1/25,2,14.9,8.8,0,0,67,1019.9,1016.4,1.1,100
Jan-15,2015/1/25,3,15.5,7.9,0,0,61,1019.5,1016,0.8,350
Jan-15,2015/1/25,4,14.4,9.6,0,0,73,1019.4,1015.9,0.4,190
Jan-15,2015/1/25,5,14.1,10,0,0,76,1020.1,1016.6,0.1,0
Jan-15,2015/1/25,6,13.1,10.5,0,0,84,1020.7,1017.2,1.4,70
Jan-15,2015/1/25,7,13.2,10.1,0,0,81,1021.6,1018.1,1,70
Jan-15,2015/1/25,8,14.5,11.1,0,0,80,1022.3,1018.8,1.2,80
Jan-15,2015/1/25,9,17,13,0,0,77,1022.4,1018.9,0.2,0
Jan-15,2015/1/25,10,18.6,13.9,0,0,74,1022.4,1018.9,0.3,160
Jan-15,2015/1/25,11,19.5,13.7,0,0,69,1021.7,1018.3,1.6,10
Jan-15,2015/1/25,12,21.2,14.7,0,0,66,1020,1016.6,1.6,50
Jan-15,2015/1/25,13,22.8,14,0,0,58,1018.9,1015.5,0.6,60
Jan-15,2015/1/25,14,22,14.3,0,0,62,1018.3,1014.9,2,10
Jan-15,2015/1/25,15,22.1,14.1,0,0,60,1017.6,1014.2,2.4,10
Jan-15,2015/1/25,16,22.3,13.7,0,0,58,1017.7,1014.3,1.7,10
Jan-15,2015/1/25,17,21,13,0,0,60,1018.7,1015.3,2.6,360
Jan-15,2015/1/25,18,19.8,11.6,0,0,59,1018.9,1015.5,0.6,40
Jan-15,2015/1/25,19,19.2,12.2,0,0,64,1019.4,1016,1.4,20
Jan-15,2015/1/25,20,18.6,13.3,0,0,71,1019.8,1016.4,1.7,40
Jan-15,2015/1/25,21,17.8,14.8,0,0,83,1020.1,1016.6,1.4,10
Jan-15,2015/1/25,22,17.5,14.6,0,0,83,1020.9,1017.4,0.3,340
Jan-15,2015/1/25,23,17.3,14.2,0,0,82,1020.7,1017.2,1.1,70
Jan-15,2015/1/25,24,17,14.2,0,0,84,1020.7,1017.2,0.9,110
Jan-15,2015/1/26,1,16.9,14,0,0,83,1020.5,1017,0.1,0
Jan-15,2015/1/26,2,17,13.6,0,0,80,1020.4,1016.9,0,0
Jan-15,2015/1/26,3,16.7,14.1,0,0,85,1020.3,1016.8,0.3,60
Jan-15,2015/1/26,4,16.4,14.1,0,0,86,1020.2,1016.7,0,0
Jan-15,2015/1/26,5,16.4,14.1,0,0,86,1019.8,1016.3,1.1,50
Jan-15,2015/1/26,6,16.4,14.1,0,0,86,1020.2,1016.7,0.3,60
Jan-15,2015/1/26,7,16.4,14.1,0,0,86,1020.6,1017.1,1.1,60
Jan-15,2015/1/26,8,16.6,14.3,0,0,86,1021,1017.5,0.6,110
Jan-15,2015/1/26,9,18.4,14,0,0,76,1021.2,1017.7,0.1,0
Jan-15,2015/1/26,10,19.4,13.9,0,0,70,1021.1,1017.7,1.7,30
Jan-15,2015/1/26,11,19.3,14.2,0,0,72,1020.3,1016.9,1.5,30
Jan-15,2015/1/26,12,20.2,14.7,0,0,71,1019.5,1016.1,2.1,20
Jan-15,2015/1/26,13,19.9,15.3,0,0,75,1018.6,1015.2,2.4,30
Jan-15,2015/1/26,14,19.4,14.4,0,0,73,1017.7,1014.3,1.6,30
Jan-15,2015/1/26,15,19.6,13.7,0,0,69,1017.4,1014,1.6,20
Jan-15,2015/1/26,16,19.8,12.9,0,0,64,1017.5,1014.1,2.4,10
Jan-15,2015/1/26,17,19.3,13.4,0,0,69,1018.1,1014.7,1.8,30
Jan-15,2015/1/26,18,18.7,13.4,0,0,71,1018.2,1014.8,1.3,50
Jan-15,2015/1/26,19,18.5,14.8,0,0,79,1018.4,1015,1.3,20
Jan-15,2015/1/26,20,17.9,15.5,0,0,86,1019,1015.5,2.3,10
Jan-15,2015/1/26,21,17.7,15.7,0.1,0.5,88,1018.9,1015.4,1.2,30
Jan-15,2015/1/26,22,17.7,16,0.1,1,90,1018.8,1015.3,1.2,20
Jan-15,2015/1/26,23,17.7,15.9,0.1,1,89,1018.4,1014.9,1.4,10
Jan-15,2015/1/26,24,17.9,16.2,0.1,1,90,1018.3,1014.8,1.6,360
Jan-15,2015/1/27,1,17.8,16.1,0.3,1,90,1018.4,1014.9,1.8,10
Jan-15,2015/1/27,2,17.7,15.8,0.1,1,89,1018.4,1014.9,1.6,20
Jan-15,2015/1/27,3,17.4,15.8,0.4,1,90,1018.7,1015.2,2,20
Jan-15,2015/1/27,4,17.2,15.8,1,1,91,1018.7,1015.2,1.5,20
